"","season","player","fotmob_id","team","pos","height","weight","age","foot","minutes","accurate_long_balls","accurate_passes","acted_as_sweeper","aerials_won","aerials_won_%","aerials_won_comp","assists","blocked_scoring_attempt","chances_created","chances_created_comp","clean_sheet_comp","clean_sheets","cross_accuracy","defensive_actions_comp","dispossessed","dribbled_past","dribbles","dribbles_success_rate","duels_won","duels_won_%","error_led_to_goal","fouls_won","goals","goals_comp","goals_conceded","goals_conceded_comp","goals_prevented","high_claims","interceptions","keeper_high_claim_comp","keeper_sweeper_actions_comp","long_ball_accuracy","long_ball_succeeeded_accuracy_comp","pass_accuracy","penalties_awarded","penalties_conceded","penalty_goals","penalty_goals_conceded","penalty_goals_faced","penalty_goals_saves","possession_won_final_3rd","recoveries","save_percentage","save_percentage_comp","saves","shot_attempts_comp","shots","shots_on_target","successful_crosses","tackles_won","tackles_won_%","touches","touches_comp","touches_in_opposition_box","xa","xg","xg_excl._penalty","xgot"
"70",2023,"Manuel Akanji",521318,"Manchester City","Center Back","186 cm","85","28","Right",1079,2.50231696014829,74.2354031510658,NA,1.00092678405931,57.1428571428571,0.0949554964900017,0,0.0834105653382762,0.417052826691381,0.721068024635315,NA,NA,NA,0.00593471992760897,0.250231696014829,0.750695088044486,0.0834105653382762,100,3.67006487488415,61.1111111111111,NA,1.00092678405931,0.166821130676552,0.816024005413055,NA,NA,NA,NA,0.750695088044486,NA,NA,54.5454545454545,NA,92.8050052137643,NA,NA,NA,NA,NA,NA,0.333642261353105,5.42168674698795,NA,NA,NA,0.477744996547699,0.583873957367933,0.250231696014829,NA,0.834105653382762,52.6315789473684,90.4170528266914,0.964392006397247,1.00092678405931,0.059119212726844,0.0517062084668206,0.0517062084668206,0.0796404085963605
"71",2023,"Ruben Dias",614006,"Manchester City","Center Back","187 cm","83","26","Right",1095,3.20547945205479,82.2739726027397,NA,0.986301369863014,50,0.252225995063782,0,0.246575342465753,0.164383561643836,0.382788985967636,NA,NA,28.5714285714286,0.0801187008619308,0.246575342465753,0.410958904109589,NA,NA,2.63013698630137,51.6129032258064,NA,0.410958904109589,0,0.00296735996380448,NA,NA,NA,NA,1.06849315068493,NA,NA,62.9032258064516,NA,93.6389148737137,NA,0.0821917808219178,NA,NA,NA,NA,0.164383561643836,3.94520547945206,NA,NA,NA,0.661720991134644,0.575342465753425,0.246575342465753,0.164383561643836,0.657534246575342,53.3333333333333,98.7945205479452,0.982195973396301,1.06849315068493,0.0501432582123639,0.0402493142101863,0.0402493142101863,0.0163890405060494
"72",2023,"Josko Gvardiol",1070712,"Manchester City","Center Back","185 cm","77","21","Left",907,2.38147739801544,57.4531422271224,NA,1.19073869900772,57.1428571428571,0.195846006274223,0,NA,0.595369349503859,0.919880986213684,NA,NA,14.2857142857143,0.2136500030756,0.595369349503859,0.396912899669239,0.595369349503859,60,4.86218302094818,60.4938271604938,NA,0.992282249173098,0,0.724035978317261,NA,NA,NA,NA,1.48842337375965,NA,NA,64.8648648648649,NA,88.3969465648855,NA,NA,NA,NA,NA,NA,0.595369349503859,5.85446527012128,NA,NA,NA,0.611275970935822,0.595369349503859,0.396912899669239,0.19845644983462,1.28996692392503,61.9047619047619,84.8401323042999,0.976261019706726,0.694597574421169,0.0589016470914376,0.0288258008289232,0.0288258008289232,0.0203020954473805
"73",2023,"Kevin De Bruyne",169200,"Manchester City","Central Midfielder","181 cm","68","32","Right",23,NA,15.6521739130435,NA,NA,NA,0.118987001478672,0,NA,3.91304347826087,0.997467994689941,NA,NA,66.6666666666667,0.0151899000629783,0,NA,NA,NA,NA,NA,NA,NA,0,0.956961989402771,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,3.91304347826087,7.82608695652174,NA,NA,NA,0.903796970844269,3.91304347826087,NA,7.82608695652174,NA,NA,46.9565217391304,0.7012659907341,NA,0.61453565955162,0.0841304376397444,0.0841304376397444,NA
"74",2023,"Mateo Kovacic",239219,"Manchester City","Central Midfielder","178 cm","78","29","Right",589,1.22241086587436,67.3853989813243,NA,0.305602716468591,50,0.131646007299423,0,0.916808149405773,0.916808149405773,0.648100972175598,NA,NA,NA,0.253165006637573,0.916808149405773,0.305602716468591,1.06960950764007,70,4.43123938879457,54.7169811320755,NA,0.916808149405773,0,0.5417720079422,NA,NA,NA,NA,0.305602716468591,NA,NA,66.6666666666667,NA,92.4528301886792,NA,NA,NA,NA,NA,NA,0.916808149405773,3.97283531409168,NA,NA,NA,0.508861005306244,1.37521222410866,0.305602716468591,NA,1.52801358234295,71.4285714285714,84.6519524617997,0.924050986766815,0.764006791171477,0.139656821819234,0.0942478793181466,0.0942478793181466,0.0906875997731155
"75",2023,"Bernardo Silva",488139,"Manchester City","Right Winger","173 cm","64","29","Left",998,2.70541082164329,54.9198396793587,NA,NA,NA,0.109489001333714,0.270541082164329,0.0901803607214429,2.16432865731463,0.456203997135162,NA,NA,25,0.70073002576828,0.901803607214429,1.17234468937876,1.08216432865731,63.1578947368421,3.7875751503006,48.8372093023256,NA,0.811623246492986,0.270541082164329,0.481752008199692,NA,NA,NA,NA,0.270541082164329,NA,NA,81.0810810810811,NA,90.0887573964497,NA,NA,NA,NA,NA,NA,0.6312625250501,3.24649298597194,NA,NA,NA,0.0474453009665012,0.721442885771543,0.450901803607214,0.721442885771543,1.08216432865731,57.1428571428571,76.1122244488978,0.952555000782013,4.14829659318637,0.347787734262929,0.087078157551064,0.087078157551064,0.177637274136285
"76",2023,"Kalvin Phillips",609755,"Manchester City","Defensive Midfielder","177 cm","72","28","Right",89,NA,NA,NA,NA,NA,0.67424201965332,NA,NA,NA,0.0101009998470545,NA,NA,NA,0.888889014720917,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530303001403809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820707023143768,NA,NA,NA,NA,NA,NA,0.969696998596191,NA,NA,NA,NA,NA
"77",2023,"Rodri",675088,"Manchester City","Defensive Midfielder","190 cm","88","27","Right",1003,7.80658025922233,99.0628115653041,NA,1.25623130608175,73.6842105263158,0.835443019866943,0.179461615154536,0.358923230309073,1.07676969092722,0.711391985416412,NA,NA,NA,0.539240002632141,0.807577268195414,0.897308075772682,1.07676969092722,75,5.29411764705882,57.2815533980583,NA,0.807577268195414,0.269192422731805,0.736708998680115,NA,NA,NA,NA,1.07676969092722,NA,NA,88.7755102040816,NA,94.0374787052811,0.0897308075772682,NA,NA,NA,NA,NA,0.807577268195414,7.71684945164507,NA,NA,NA,0.858228027820587,1.9740777666999,0.897308075772682,NA,1.43569292123629,66.6666666666667,118.354935194417,0.997467994689941,1.9740777666999,0.209208323972175,0.127319044035192,0.127319044035192,0.207870375004747
"78",2023,"Matheus Nunes",955529,"Manchester City","Central Midfielder","183 cm","75","25","Right",400,0.45,49.5,NA,0.675,50,0.42025300860405,0.225,NA,0.9,0.718986988067627,NA,NA,50,0.430379986763,1.575,1.8,2.925,59.0909090909091,8.1,53.7313432835821,NA,2.7,0,0.232911005616188,NA,NA,NA,NA,1.35,NA,NA,40,NA,88,NA,NA,NA,NA,NA,NA,0.675,5.175,NA,NA,NA,0.377214998006821,0.225,NA,0.675,0.675,37.5,78.525,0.66075998544693,2.7,0.0996450841426849,0.0180675007402897,0.0180675007402897,NA
"79",2023,"Julián Álvarez",974753,"Manchester City","Attacking Midfielder","170 cm","71","23","Right",1235,1.16599190283401,32.7935222672065,NA,0.145748987854251,15.3846153846154,0.0735293999314308,0.364372469635628,0.80161943319838,2.69635627530364,0.955882012844086,NA,NA,18.8235294117647,0.406863003969193,0.80161943319838,0.80161943319838,0.728744939271255,58.8235294117647,1.89473684210526,32.5,NA,0.437246963562753,0.291497975708502,0.617646992206573,NA,NA,NA,NA,0.0728744939271255,NA,NA,69.5652173913043,NA,85.8778625954198,0.0728744939271255,NA,NA,NA,NA,NA,1.02024291497976,3.20647773279352,NA,NA,NA,0.64705902338028,2.69635627530364,1.02024291497976,1.16599190283401,0.291497975708502,50,55.6032388663968,0.921568989753723,4.08097165991903,0.268745042051864,0.258289074608189,0.258289074608189,0.335630760501753
"80",2023,"Rico Lewis",1288450,"Manchester City","Defensive Midfielder","169 cm","70","19","England",253,0.711462450592885,37.3517786561265,NA,NA,NA,0.0227847993373871,0,NA,0.355731225296443,0.645569980144501,NA,NA,NA,0.200000002980232,1.77865612648221,0.355731225296443,0.711462450592885,40,3.91304347826087,42.3076923076923,NA,2.13438735177866,0,0.00253165001049638,NA,NA,NA,NA,1.06719367588933,NA,NA,28.5714285714286,NA,87.5,NA,NA,NA,NA,NA,NA,0.355731225296443,6.04743083003953,NA,NA,NA,0.14936700463295,0,NA,NA,0.355731225296443,33.3333333333333,54.7826086956522,0.782278001308441,2.13438735177866,0.0886129184438306,NA,NA,NA
"81",2023,"Jack Grealish",312765,"Manchester City","Left Winger","175 cm","68","28","Right",364,0.989010989010989,38.3241758241758,NA,0.741758241758242,60,0.225316002964973,0.247252747252747,1.73076923076923,2.47252747252747,0.974684000015259,NA,NA,37.5,0.0708860978484154,2.47252747252747,0.247252747252747,1.73076923076923,63.6363636363636,7.91208791208791,61.5384615384615,NA,3.95604395604396,0.247252747252747,0.691138982772827,NA,NA,NA,NA,0.989010989010989,NA,NA,57.1428571428571,NA,87.5706214689266,NA,NA,NA,NA,NA,NA,0.494505494505495,4.94505494505495,NA,NA,NA,0.802532017230988,2.71978021978022,0.494505494505495,0.741758241758242,1.23626373626374,71.4285714285714,69.9725274725275,0.498733997344971,9.14835164835165,0.345831297256134,0.252692296609774,0.252692296609774,0.239093408479795
"82",2023,"Erling Haaland",737066,"Manchester City","Striker","194 cm","87","23","Left",1294,0.208655332302937,8.69397217928903,NA,1.32148377125193,46.3414634146341,0.519608020782471,0.278207109737249,0.62596599690881,1.112828438949,0.151960998773575,NA,NA,NA,0.0735293999314308,0.556414219474498,NA,0.417310664605873,54.5454545454545,3.06027820710974,50,NA,1.112828438949,0.973724884080371,0.980391979217529,NA,NA,NA,NA,0.0695517774343122,NA,NA,60,NA,74.4047619047619,0.0695517774343122,NA,0.208655332302937,NA,NA,NA,0.62596599690881,1.39103554868624,NA,NA,NA,0.94607800245285,4.03400309119011,2.15610510046368,NA,0.0695517774343122,33.3333333333333,22.3261205564142,0.0196077991276979,6.32921174652241,0.0834658507033146,1.02877512228728,0.809436655118255,0.939463647845355
"83",2023,"Phil Foden",815006,"Manchester City","Right Winger","171 cm","70","23","Left",1158,0.932642487046632,36.5284974093264,NA,0.310880829015544,36.3636363636364,0.474453002214432,0.233160621761658,0.932642487046632,2.02072538860104,0.854014992713928,NA,NA,19.3548387096774,0.16423399746418,1.0880829015544,0.77720207253886,1.70984455958549,52.3809523809524,4.89637305699482,51.6393442622951,NA,1.86528497409326,0.310880829015544,0.791971027851105,NA,NA,NA,NA,0.77720207253886,NA,NA,54.5454545454545,NA,85.6102003642987,NA,NA,NA,NA,NA,NA,1.01036269430052,4.50777202072539,NA,NA,NA,0.445255011320114,2.33160621761658,1.01036269430052,0.466321243523316,0.77720207253886,76.9230769230769,61.0880829015544,0.857663989067078,5.44041450777202,0.164951258990431,0.27666838675583,0.27666838675583,0.391126926698833
"84",2023,"Sergio Gomez",844477,"Manchester City","Left Winger","171 cm","68","23","Left",15,NA,NA,NA,NA,NA,0.600000023841858,NA,NA,NA,0.672726988792419,NA,NA,NA,0.549090981483459,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501818001270294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221818000078201,NA,NA,NA,NA,NA,NA,0.996363997459412,NA,NA,NA,NA,NA
"85",2023,"Jérémy Doku",942368,"Manchester City","Left Winger","171 cm","68","21","Right",697,0.774748923959828,32.9268292682927,NA,0.129124820659971,50,0.0401460006833076,0.645624103299857,1.03299856527977,2.45337159253946,0.901459991931915,NA,NA,16.6666666666667,0.390511006116867,1.16212338593974,0.903873744619799,5.68149210903874,66.6666666666667,10.7173601147776,64.84375,NA,2.32424677187948,0.258249641319943,0.744526028633118,NA,NA,NA,NA,0.645624103299857,NA,NA,100,NA,84.4370860927152,NA,NA,NA,NA,NA,NA,1.16212338593974,4.519368723099,NA,NA,NA,0.598540008068085,2.7116212338594,0.903873744619799,0.516499282639885,1.8077474892396,70,67.1449067431851,0.890510976314545,12.2668579626973,0.328710787265509,0.112106169826502,0.112106169826502,0.13115207810313
"86",2023,"Oscar Bobb",1113790,"Manchester City","Right Winger","174 cm","68","20","Norway",69,NA,NA,NA,NA,NA,0.00363635993562639,NA,NA,NA,0.836363971233368,NA,NA,NA,0.381817996501923,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236364006996155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072727301158011,NA,NA,NA,NA,NA,NA,0.680000007152557,NA,NA,NA,NA,NA
"87",2023,"Guglielmo Vicario",538501,"Tottenham Hotspur","Keeper","194 cm","83","27","Right",1350,2.2,NA,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,0.176470994949341,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.46666666666667,0.382353007793427,0.00193066632306134,0.933333333333333,NA,0.551470994949341,0.963235020637512,24.4444444444444,0.272058993577957,79.8148148148148,NA,NA,NA,0.2,0.2,0,NA,NA,68.1159420289855,0.60294097661972,3.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2023,"Ivan Perisic",163670,"Tottenham Hotspur","Left Wing-Back","186 cm","81","34","Both",98,NA,NA,NA,NA,NA,0.974545001983643,NA,NA,NA,0.963635981082916,NA,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498181998729706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970908999443054,NA,NA,NA,NA,NA,NA,0.254545003175735,NA,NA,NA,NA,NA
"89",2023,"Ben Davies",276121,"Tottenham Hotspur","Center Back","181 cm","76","30","Left",448,2.00892857142857,66.6964285714286,NA,1.60714285714286,44.4444444444444,0.759643971920013,0,0.200892857142857,0.200892857142857,0.940653026103973,NA,NA,33.3333333333333,0.124628998339176,0.401785714285714,0.401785714285714,0.200892857142857,33.3333333333333,5.42410714285714,61.3636363636364,NA,1.00446428571429,0,0.462907999753952,NA,NA,NA,NA,1.20535714285714,NA,NA,58.8235294117647,NA,94.8571428571429,NA,NA,NA,NA,NA,NA,NA,5.02232142857143,NA,NA,NA,0.658753991127014,1.00446428571429,NA,0.200892857142857,2.20982142857143,84.6153846153846,85.78125,0.436201989650726,1.40625,0.0248115649446845,0.171703118830919,0.171703118830919,0.122323662840894
"90",2023,"Eric Dier",361315,"Tottenham Hotspur","Center Back","188 cm","90","29","Right",146,0.616438356164384,56.0958904109589,NA,1.84931506849315,60,0.872403979301453,0,NA,NA,0.204748004674911,NA,NA,NA,0.409496009349823,0,NA,NA,NA,3.6986301369863,75,NA,0.616438356164384,0,0.00296735996380448,NA,NA,NA,NA,0.616438356164384,NA,NA,14.2857142857143,NA,89.2156862745098,NA,NA,NA,NA,NA,NA,NA,1.84931506849315,NA,NA,NA,0.548960983753204,0,NA,NA,0.616438356164384,50,70.8904109589041,0.495548993349075,0.616438356164384,0.0239667890925113,NA,NA,NA
"91",2023,"Cristian Romero",789066,"Tottenham Hotspur","Center Back","185 cm","79","25","Right",947,2.28088701161563,80.6863780359028,NA,2.37592397043295,67.5675675675676,0.620177984237671,0,0.190073917634636,0.475184794086589,0.617210984230042,NA,NA,NA,0.833827972412109,0,0.285110876451954,0.0950369588173178,50,5.3220696937698,70.8860759493671,NA,0.760295670538543,0.285110876451954,0.875370979309082,NA,NA,NA,NA,1.6156282998944,NA,NA,50,NA,92.3830250272035,NA,0.190073917634636,NA,NA,NA,NA,0.285110876451954,6.74762407602957,NA,NA,NA,0.356083005666733,0.855332629355861,0.285110876451954,NA,1.6156282998944,70.8333333333333,100.739176346357,0.821958005428314,1.0454065469905,0.0741548541984437,0.111136217429494,0.111136217429494,0.168548043199678
"92",2023,"Emerson Royal",797908,"Tottenham Hotspur","Right Back","183 cm","70","24","Right",505,1.6039603960396,78.4158415841584,NA,1.06930693069307,46.1538461538462,0.861818015575409,0,0.178217821782178,NA,0.127272993326187,NA,NA,NA,0.967272996902466,0.712871287128713,2.31683168316832,1.06930693069307,50,6.95049504950495,52,NA,2.85148514851485,0.178217821782178,0.901817977428436,NA,NA,NA,NA,0.891089108910891,NA,NA,56.25,NA,92.2431865828092,NA,NA,NA,NA,NA,NA,0.178217821782178,6.95049504950495,NA,NA,NA,0.672726988792419,0.534653465346535,0.178217821782178,NA,1.78217821782178,83.3333333333333,111.742574257426,0.945455014705658,1.24752475247525,0.0835139875364776,0.0162891084604924,0.0162891084604924,0.0420950503632574
"93",2023,"Pedro Porro",941573,"Tottenham Hotspur","Right Back","176 cm","71","24","Right",1257,2.43436754176611,42.8162291169451,NA,0.501193317422434,53.8461538461538,0.0327273011207581,0.286396181384248,0.572792362768496,1.64677804295943,0.967272996902466,NA,NA,23.6111111111111,0.643635988235474,0.35799522673031,2.21957040572792,0.787589498806682,52.3809523809524,5.44152744630072,52.0547945205479,NA,1.14558472553699,0,0.927272975444794,NA,NA,NA,NA,0.644391408114559,NA,NA,49.2753623188406,NA,81.6939890710382,NA,NA,NA,NA,NA,NA,0.35799522673031,5.29832935560859,NA,NA,NA,0.985454976558685,1.64677804295943,0.214797136038186,1.21718377088305,2.0763723150358,67.4418604651163,83.1980906921241,0.861818015575409,2.00477326968974,0.191735584013217,0.0934510726063803,0.0934510726063803,0.0620190909483552
"94",2023,"Iyenoma Udogie",1052898,"Tottenham Hotspur","Left Back","188 cm","74","21","Left",1058,0.340264650283554,36.3232514177694,NA,0.935727788279773,52.3809523809524,0.250909000635147,0.170132325141777,0.0850661625708885,0.680529300567108,0.614544987678528,NA,NA,NA,0.767273008823395,0.765595463137996,1.19092627599244,0.680529300567108,42.1052631578947,6.29489603024575,51.3888888888889,NA,1.61625708884688,0,0.450908988714218,NA,NA,NA,NA,1.53119092627599,NA,NA,44.4444444444444,NA,86.4372469635628,NA,NA,NA,NA,NA,NA,1.02079395085066,6.89035916824197,NA,NA,NA,0.6545450091362,0.255198487712665,0.0850661625708885,NA,1.53119092627599,50,67.882797731569,0.22545500099659,2.80718336483932,0.0764546288434409,0.0446427223362409,0.0446427223362409,0.0296625697770506
"95",2023,"Micky van de Ven",1097466,"Tottenham Hotspur","Center Back","193 cm","81","22","Left",944,1.52542372881356,63.3050847457627,NA,1.33474576271186,43.75,0.0712165981531143,0,NA,NA,0.154302999377251,NA,NA,NA,0.133531004190445,0.190677966101695,0.190677966101695,0.572033898305085,54.5454545454545,4.38559322033898,61.3333333333333,NA,0.76271186440678,0.0953389830508475,0.421364992856979,NA,NA,NA,NA,0.38135593220339,NA,NA,64,NA,94.5868945868946,NA,NA,NA,NA,NA,NA,0.0953389830508475,5.625,NA,NA,NA,0.430267006158829,0.476694915254237,0.0953389830508475,NA,1.14406779661017,66.6666666666667,77.2245762711865,0.614242970943451,0.476694915254237,0.00921722659367626,0.0324152545782469,0.0324152545782469,0.00836122899426747
"96",2023,"Pierre-Emile Højbjerg",266523,"Tottenham Hotspur","Central Midfielder","185 cm","84","28","Right",546,4.78021978021978,85.0549450549451,NA,0.494505494505495,37.5,0.511391997337341,0,0.494505494505495,0.164835164835165,0.4860759973526,NA,NA,NA,0.498733997344971,0.494505494505495,1.64835164835165,0.659340659340659,57.1428571428571,3.79120879120879,44.2307692307692,NA,1.15384615384615,0,0.491138994693756,NA,NA,NA,NA,0.824175824175824,NA,NA,67.4418604651163,NA,90.2097902097902,NA,NA,NA,NA,NA,NA,0.659340659340659,6.42857142857143,NA,NA,NA,0.384810000658035,0.989010989010989,0.494505494505495,NA,0.659340659340659,44.4444444444444,109.945054945055,0.967088997364044,1.31868131868132,0.0962783936615829,0.0275274718200767,0.0275274718200767,0.103500000723116
"97",2023,"James Maddison",493165,"Tottenham Hotspur","Attacking Midfielder","175 cm","73","27","Right",888,2.12837837837838,42.1621621621622,NA,0.101351351351351,16.6666666666667,0.0437956005334854,0.506756756756757,0.608108108108108,3.14189189189189,0.945254981517792,NA,NA,22.4137931034483,0.470802992582321,1.52027027027027,0.709459459459459,1.62162162162162,48.4848484848485,6.28378378378378,53.9130434782609,NA,3.04054054054054,0.304054054054054,0.372263014316559,NA,NA,NA,NA,0.506756756756757,NA,NA,58.3333333333333,NA,85.0715746421268,NA,NA,NA,NA,NA,NA,0.912162162162162,2.33108108108108,NA,NA,NA,0.832117021083832,2.83783783783784,1.52027027027027,1.31756756756757,0.608108108108108,40,72.6689189189189,0.802919983863831,5.67567567567568,0.32436033358445,0.287412155318905,0.287412155318905,0.456253370723209
"98",2023,"Giovani Lo Celso",604126,"Tottenham Hotspur","Attacking Midfielder","177 cm","75","27","Left",270,2.33333333333333,71.6666666666667,NA,NA,NA,0.0799999982118607,0,1,2.33333333333333,0.996363997459412,NA,NA,NA,0.763635993003845,0.333333333333333,1,0.333333333333333,50,6.66666666666667,60.6060606060606,NA,4.33333333333333,0.666666666666667,0.414544999599457,NA,NA,NA,NA,0.666666666666667,NA,NA,87.5,NA,92.274678111588,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,0.53090900182724,2.66666666666667,1.33333333333333,NA,1,50,93.6666666666667,0.996363997459412,3,0.155536701281865,0.142699996630351,0.142699996630351,0.325266659259796
"99",2023,"Rodrigo Bentancur",620618,"Tottenham Hotspur","Central Midfielder","187 cm","73","26","Right",89,1.01123595505618,50.561797752809,NA,1.01123595505618,25,0.684342980384827,0,1.01123595505618,1.01123595505618,0.176768004894257,NA,NA,NA,0.866162002086639,4.04494382022472,1.01123595505618,3.03370786516854,75,11.123595505618,52.3809523809524,NA,3.03370786516854,0,0.767677009105682,NA,NA,NA,NA,1.01123595505618,NA,NA,100,NA,84.7457627118644,NA,NA,NA,NA,NA,NA,NA,2.02247191011236,NA,NA,NA,0.472222000360489,2.02247191011236,NA,NA,3.03370786516854,75,90,0.909090995788574,3.03370786516854,0.297210126110677,0.564168550994959,0.564168550994959,NA
"100",2023,"Yves Bissouma",724306,"Tottenham Hotspur","Defensive Midfielder","182 cm","78","27","Right",1059,1.44475920679887,72.8328611898017,NA,0.339943342776204,36.3636363636364,0.232911005616188,0,0.509915014164306,0.509915014164306,0.260760009288788,NA,NA,NA,0.858228027820587,1.95467422096317,0.764872521246459,1.95467422096317,74.1935483870968,7.47875354107649,57.516339869281,NA,1.86968838526912,0,0.00253165001049638,NA,NA,NA,NA,1.61473087818697,NA,NA,70.8333333333333,NA,92.1505376344086,NA,NA,NA,NA,NA,NA,0.509915014164306,5.77903682719547,NA,NA,NA,0.475948989391327,1.44475920679887,0.254957507082153,NA,1.95467422096317,58.974358974359,99.8583569405099,0.964556992053986,1.44475920679887,0.101959786401592,0.0980821479818976,0.0980821479818976,0.120127474620052
"101",2023,"Oliver Skipp",873014,"Tottenham Hotspur","Central Midfielder","185 cm","70","23","Right",227,1.98237885462555,50.7488986784141,NA,0.39647577092511,14.2857142857143,0.210126996040344,0,NA,0.79295154185022,0.126581996679306,NA,NA,100,0.574684023857117,1.18942731277533,0.79295154185022,0.39647577092511,50,4.75770925110132,44.4444444444444,NA,1.18942731277533,0,0.2708860039711,NA,NA,NA,NA,NA,NA,NA,71.4285714285714,NA,92.7536231884058,NA,NA,NA,NA,NA,NA,0.79295154185022,6.34361233480176,NA,NA,NA,0.020253200083971,0,NA,0.39647577092511,1.58590308370044,50,68.1938325991189,0.450632989406586,1.98237885462555,0.024534103825754,NA,NA,NA
"102",2023,"Pape Sarr",1107280,"Tottenham Hotspur","Defensive Midfielder","184 cm","71","21","Senegal",843,1.28113879003559,51.779359430605,NA,0.96085409252669,47.3684210526316,0.569620013237,0.213523131672598,0.640569395017794,1.28113879003559,0.422785013914108,NA,NA,8.33333333333333,0.511391997337341,0.640569395017794,0.747330960854092,0.854092526690391,42.1052631578947,4.16370106761566,45.8823529411765,NA,0.640569395017794,0.106761565836299,0.612658023834229,NA,NA,NA,NA,0.854092526690391,NA,NA,80,NA,90.1486988847584,NA,NA,NA,NA,NA,NA,1.28113879003559,7.15302491103203,NA,NA,NA,0.789873003959656,2.13523131672598,0.854092526690391,0.106761565836299,1.38790035587189,81.25,74.1992882562278,0.594937026500702,2.56227758007117,0.0957081602137284,0.188615648771944,0.188615648771944,0.264213509406908
"103",2023,"Heung-Min Son",212867,"Tottenham Hotspur","Left Winger","180 cm","77","31","Both",1251,0.503597122302158,22.158273381295,NA,0.215827338129496,37.5,0.248174995183945,0.143884892086331,0.647482014388489,1.8705035971223,0.759123980998993,NA,NA,10,0.0109489001333714,0.719424460431655,0.431654676258993,0.935251798561151,48.1481481481481,2.66187050359712,48.0519480519481,NA,0.935251798561151,0.647482014388489,0.948904991149902,NA,NA,NA,NA,0.215827338129496,NA,NA,87.5,NA,84.1530054644809,NA,0.0719424460431655,NA,NA,NA,NA,0.935251798561151,1.94244604316547,NA,NA,NA,0.744526028633118,2.51798561151079,1.36690647482014,0.0719424460431655,0.431654676258993,75,37.7697841726619,0.116787999868393,5.97122302158273,0.233557412950255,0.357755414015955,0.357755414015955,0.497374088644124
"104",2023,"Richarlison",654908,"Tottenham Hotspur","Striker","184 cm","83","26","Right",565,0.63716814159292,18.1592920353982,NA,1.91150442477876,30,0.455882012844086,0.47787610619469,0.79646017699115,1.11504424778761,0.64705902338028,NA,NA,10,0.627451002597809,3.1858407079646,0.31858407079646,0.95575221238938,33.3333333333333,5.73451327433628,33.6448598130841,NA,1.91150442477876,0.15929203539823,0.0637255012989044,NA,NA,NA,NA,0.79646017699115,NA,NA,57.1428571428571,NA,73.0769230769231,NA,NA,NA,NA,NA,NA,0.79646017699115,3.34513274336283,NA,NA,NA,0.607842981815338,3.82300884955752,1.11504424778761,0.15929203539823,0.63716814159292,66.6666666666667,50.6548672566372,0.622548997402191,8.44247787610619,0.117133093091239,0.482925647127945,0.482925647127945,0.225828326908888
"105",2023,"Manor Solomon",822237,"Tottenham Hotspur","Left Winger","167 cm","63","24","Both",198,0.909090909090909,35,NA,NA,NA,0.15693399310112,0.909090909090909,1.36363636363636,5.45454545454546,0.791971027851105,NA,NA,20,0.675181984901428,0.909090909090909,0.454545454545455,4.54545454545454,58.8235294117647,6.36363636363636,51.8518518518519,NA,0.454545454545455,0,0.704379975795746,NA,NA,NA,NA,1.36363636363636,NA,NA,100,NA,90.5882352941177,NA,NA,NA,NA,NA,NA,0.454545454545455,5,NA,NA,NA,0.708028972148895,3.18181818181818,0.454545454545455,0.454545454545455,1.36363636363636,100,64.0909090909091,0.598540008068085,9.09090909090909,0.340934747999365,0.188863643191077,0.188863643191077,0.083090906793421
