player,season,fotmob_id,team,pos,height,weight,age,foot,minutes,accurate_long_balls,accurate_passes,acted_as_sweeper,aerials_won,aerials_won_%,aerials_won_comp,assists,blocked_scoring_attempt,chances_created,chances_created_comp,clean_sheet_comp,clean_sheets,cross_accuracy,defensive_actions_comp,dispossessed,dribbled_past,dribbles,dribbles_success_rate,duels_won,duels_won_%,error_led_to_goal,fouls_won,goals,goals_comp,goals_conceded,goals_conceded_comp,goals_prevented,high_claims,interceptions,keeper_high_claim_comp,keeper_sweeper_actions_comp,long_ball_accuracy,long_ball_succeeeded_accuracy_comp,pass_accuracy,penalties_awarded,penalties_conceded,penalty_goals,penalty_goals_conceded,penalty_goals_faced,penalty_goals_saves,possession_won_final_3rd,recoveries,save_percentage,save_percentage_comp,saves,shot_attempts_comp,shots,shots_on_target,successful_crosses,tackles_won,tackles_won_%,touches,touches_comp,touches_in_opposition_box,xa,xg,xg_excl._penalty,xgot
Elijah Adebayo,2023,873237,Luton Town,Striker,193 cm,85.0,25,England,490,,10.1020408163265,,3.12244897959184,42.5,0.784313976764679,0.0,0.551020408163265,1.10204081632653,0.142157003283501,,,,0.941175997257233,1.28571428571429,0.36734693877551,0.73469387755102,19.047619047619,4.95918367346939,31.7647058823529,,0.918367346938775,0.551020408163265,0.333332985639572,,,,,0.73469387755102,,,,,66.2650602409639,,,,,,,0.36734693877551,2.57142857142857,,,,0.362744987010956,1.83673469387755,0.551020408163265,,,,35.4489795918367,0.519608020782471,5.51020408163265,0.0286603256755946,0.38707345845748,0.38707345845748,0.224963263589509
Dominic Calvert-Lewin,2023,612150,Everton,Striker,187 cm,71.0,26,Right,745,0.241610738255034,9.66442953020134,,6.04026845637584,45.8715596330275,0.955882012844086,0.0,0.241610738255034,0.604026845637584,0.220587998628616,,,,0.55392199754715,1.69127516778523,0.483221476510067,0.604026845637584,38.4615384615385,7.48993288590604,40.5228758169935,,0.604026845637584,0.36241610738255,0.215685993432999,,,,,0.120805369127517,,,50.0,,51.6129032258064,,,,,,,0.845637583892617,2.1744966442953,,,,0.759804010391235,3.14093959731544,1.32885906040268,,0.120805369127517,33.3333333333333,33.8255033557047,0.19607800245285,6.16107382550336,0.0493248301064408,0.607240254446964,0.607240254446964,0.380089942240875
Beto,2023,1079485,Everton,Striker,194 cm,88.0,25,Right,386,0.466321243523316,10.7253886010363,,6.29533678756477,50.9433962264151,0.80392199754715,0.0,0.466321243523316,1.39896373056995,0.754902005195618,,,,0.872548997402191,2.33160621761658,0.932642487046632,2.09844559585492,56.25,12.3575129533679,48.6238532110092,,1.63212435233161,0.233160621761658,0.30392199754715,,,,,,,,100.0,,56.7901234567901,,,,,,,1.16580310880829,3.96373056994819,,,,0.715686023235321,4.4300518134715,0.466321243523316,,1.16580310880829,50.0,45.4663212435233,0.308824002742767,5.82901554404145,0.0244516566627384,0.515541474436231,0.515541474436231,0.133251296115045
Youssef Chermiti,2023,1356310,Everton,Striker,192 cm,81.0,19,Right,46,,,,,,0.663415014743805,,,,0.0829268023371696,,,,0.843901991844177,,,,,,,,,,0.204878002405167,,,,,,,,,,,,,,,,,,,,,,0.59512197971344,,,,,,,0.209756001830101,,,,,
Jay Rodriguez,2023,109491,Burnley,Striker,185 cm,80.0,34,Right,549,0.491803278688525,14.2622950819672,,1.80327868852459,28.9473684210526,0.563724994659424,0.0,0.327868852459016,0.327868852459016,0.0392156988382339,,,,0.779411971569061,0.655737704918033,0.655737704918033,0.491803278688525,75.0,4.26229508196721,36.6197183098592,,0.327868852459016,0.327868852459016,0.127451002597809,,,,,0.163934426229508,,,20.0,,64.9253731343284,,,0.163934426229508,,,,0.163934426229508,2.29508196721312,,,,0.142157003283501,2.29508196721312,0.983606557377049,,0.983606557377049,60.0,33.9344262295082,0.171569004654884,2.95081967213115,0.0107640626489139,0.403196733505999,0.273950823017808,0.366836063197402
Lyle Foster,2023,881500,Burnley,Striker,185 cm,70.0,23,Right,609,0.886699507389163,14.4827586206897,,2.21674876847291,32.6086956521739,0.544117987155914,0.295566502463054,0.147783251231527,0.886699507389163,0.59313702583313,,,,0.686275005340576,1.6256157635468,0.591133004926108,0.591133004926108,50.0,4.58128078817734,34.0659340659341,,0.738916256157635,0.443349753694581,0.362744987010956,,,,,0.147783251231527,,,75.0,,71.5328467153285,,,,,,,0.591133004926108,3.10344827586207,,,,0.112745001912117,1.47783251231527,0.738916256157635,,0.147783251231527,14.2857142857143,35.9113300492611,0.426470994949341,3.69458128078818,0.0716453570450468,0.22909359391687,0.22909359391687,0.382241404115273
Zeki Amdouni,2023,1067168,Burnley,Striker,185 cm,77.0,23,Both,990,0.636363636363636,18.1818181818182,,0.818181818181818,27.2727272727273,0.313726007938385,0.0909090909090909,0.363636363636364,0.727272727272727,0.416667014360428,,,,0.504902005195618,1.54545454545455,0.727272727272727,1.63636363636364,40.9090909090909,6.27272727272727,45.3947368421053,,2.27272727272727,0.181818181818182,0.872548997402191,,,,,0.272727272727273,,,70.0,,82.9875518672199,,,,,,,0.727272727272727,3.72727272727273,,,,0.838235020637512,2.27272727272727,1.09090909090909,,0.909090909090909,58.8235294117647,41.5454545454545,0.80392199754715,3.63636363636364,0.0566215135834434,0.213872736150568,0.213872736150568,0.261209097775546
Oliver McBurnie,2023,509151,Sheffield United,Striker,188 cm,79.0,27,Right,520,0.173076923076923,15.75,,6.75,43.3333333333333,0.970588028430939,0.173076923076923,0.346153846153846,0.865384615384615,0.573529005050659,,,50.0,0.901961028575897,1.55769230769231,0.519230769230769,0.692307692307692,50.0,10.5576923076923,44.8529411764706,,1.73076923076923,0.346153846153846,0.480392009019852,,,,,0.346153846153846,,,33.3333333333333,,56.1728395061728,,,0.173076923076923,,,,0.346153846153846,2.59615384615385,,,,0.240196004509926,2.59615384615385,1.38461538461538,0.173076923076923,0.346153846153846,22.2222222222222,44.3076923076923,0.872548997402191,4.67307692307692,0.1394730840738,0.410071175832015,0.273617299703451,0.497786549421457
Rhian Brewster,2023,841150,Sheffield United,Striker,180 cm,75.0,23,Right,164,,12.0731707317073,,1.09756097560976,28.5714285714286,,0.0,,0.548780487804878,,,,,,0.548780487804878,,,,3.84146341463415,41.1764705882353,,0.548780487804878,0.0,,,,,,,,,,,64.7058823529412,,,,,,,0.548780487804878,1.64634146341463,,,,,0.548780487804878,0.548780487804878,,0.548780487804878,25.0,30.7317073170732,,5.48780487804878,0.0238737577527035,0.0350670739099747,0.0350670739099747,0.0099329273330002
Cameron Archer,2023,1086647,Sheffield United,Striker,181 cm,72.0,21,Right,944,0.0953389830508475,12.8707627118644,,0.38135593220339,16.0,0.0196077991276979,0.0,0.38135593220339,1.04872881355932,0.882353007793427,,,,0.0441175997257233,2.28813559322034,0.667372881355932,1.43008474576271,44.1176470588235,3.8135593220339,34.1880341880342,,1.43008474576271,0.190677966101695,0.666666984558105,,,,,0.0953389830508475,,,33.3333333333333,,82.8220858895706,,,,,,,0.76271186440678,3.14618644067797,,,,0.181373000144958,1.43008474576271,0.38135593220339,,0.38135593220339,66.6666666666667,31.3665254237288,0.215685993432999,3.90889830508475,0.0373467146340063,0.122748942951025,0.122748942951025,0.0943855941295624
Bénie Traoré,2023,1231770,Sheffield United,Striker,172 cm,64.0,21,Ivory Coast,385,0.233766233766234,12.6233766233766,,0.467532467532468,10.0,0.0980392023921013,0.0,,0.935064935064935,0.784313976764679,,,33.3333333333333,0.377451002597809,1.63636363636364,0.935064935064935,1.16883116883117,25.0,3.50649350649351,21.7391304347826,,0.935064935064935,0.0,0.887255012989044,,,,,0.233766233766234,,,100.0,,80.5970149253731,,,,,,,0.467532467532468,5.14285714285714,,,,0.313726007938385,0.233766233766234,0.233766233766234,0.233766233766234,0.467532467532468,50.0,30.3896103896104,0.058823499828577,1.87012987012987,0.106564644869272,0.0625558441335505,0.0625558441335505,0.144537667175392
William Osula,2023,1258092,Sheffield United,Striker,192 cm,81.0,20,Denmark,365,,5.91780821917808,,2.95890410958904,24.4897959183673,0.678049027919769,0.0,0.73972602739726,0.246575342465753,0.0048780501820147,,,100.0,0.517072975635529,1.23287671232877,0.246575342465753,0.246575342465753,11.1111111111111,4.68493150684932,25.3333333333333,,1.23287671232877,0.0,0.0048780501820147,,,,,,,,,,48.9795918367347,,,,,,,0.246575342465753,0.986301369863014,,,,0.829267978668213,2.21917808219178,0.73972602739726,0.246575342465753,0.246575342465753,100.0,27.6164383561644,0.112195000052452,3.20547945205479,0.018433396946894,0.158498623599745,0.158498623599745,0.155441096384231
